payment_id,vehicle_id,customer_id,payment_date,payment_method,amount,payment_status,transaction_reference,created_at
6061,5443,3212,2022-01-30,UPI,347786.44,COMPLETED,TXN-392076238,2026-08-14 11:46:24
6062,10023,1148,2026-03-22,Credit Card,671489.18,COMPLETED,TXN-335170470,2026-08-14 11:46:24
6063,9020,5130,2023-10-23,Loan,272751.76,FAILED,TXN-166925192,2026-08-14 11:46:24
6064,9195,4160,2021-01-29,Bank Transfer,1114015.28,PENDING,TXN-681301631,2026-08-14 11:46:24
6065,18061,3283,2021-03-27,Bank Transfer,1473960.21,FAILED,TXN-138025810,2026-08-14 11:46:24
6066,4825,7523,2024-03-21,Credit Card,197607.28,PENDING,TXN-344275633,2026-08-14 11:46:24
6067,7881,2895,2024-11-19,UPI,907101.17,COMPLETED,TXN-427218375,2026-08-14 11:46:24
6068,575,5115,2023-08-18,Debit Card,1027513.61,FAILED,TXN-441522475,2026-08-14 11:46:24
6069,13012,2725,2023-11-14,Loan,1081527.7,COMPLETED,TXN-543971598,2026-08-14 11:46:24
6070,9815,7132,2026-05-13,UPI,724457.08,COMPLETED,TXN-132245005,2026-08-14 11:46:24
6071,8216,1299,2020-11-01,Bank Transfer,1816705.62,PENDING,TXN-189476589,2026-08-14 11:46:24
6072,7175,1890,2023-05-01,Credit Card,1097668.78,COMPLETED,TXN-224783470,2026-08-14 11:46:24
6073,1579,2888,2024-11-08,UPI,1658626.73,FAILED,TXN-117876123,2026-08-14 11:46:24
6074,14254,1070,2021-01-03,UPI,1190785.78,COMPLETED,TXN-455801326,2026-08-14 11:46:24
6075,7455,9268,2022-10-21,Loan,2224790.06,COMPLETED,TXN-717835697,2026-08-14 11:46:24
6076,3974,4345,2026-06-16,Loan,933111.08,COMPLETED,TXN-688861260,2026-08-14 11:46:24
6077,17633,1168,2021-02-03,Debit Card,225088.14,FAILED,TXN-236351585,2026-08-14 11:46:24
6078,9007,567,2021-01-17,Bank Transfer,638825.67,COMPLETED,TXN-646273981,2026-08-14 11:46:24
6079,8616,6961,2023-03-25,Debit Card,91305.71,FAILED,TXN-811697941,2026-08-14 11:46:24
6080,14078,4130,2020-01-03,UPI,198297.95,COMPLETED,TXN-773937182,2026-08-14 11:46:24
6081,18304,7013,2025-03-03,UPI,1974012.83,FAILED,TXN-163533185,2026-08-14 11:46:24
6082,7649,8093,2026-07-10,Loan,1506524.1,COMPLETED,TXN-826497207,2026-08-14 11:46:24
6083,19405,9388,2022-08-22,Loan,947050.21,COMPLETED,TXN-395314730,2026-08-14 11:46:24
6084,2412,3155,2020-03-29,Loan,250953.45,COMPLETED,TXN-420029226,2026-08-14 11:46:24
6085,16707,2849,2022-06-07,Loan,1031540.46,FAILED,TXN-372912167,2026-08-14 11:46:24
6086,19324,2725,2025-11-01,Credit Card,423552.33,PENDING,TXN-911373855,2026-08-14 11:46:24
6087,12790,3651,2020-11-26,Loan,224119.05,COMPLETED,TXN-651587708,2026-08-14 11:46:24
6088,18728,6066,2021-02-14,UPI,310843.75,COMPLETED,TXN-973887406,2026-08-14 11:46:24
6089,1048,3590,2025-04-02,Loan,701274.56,PENDING,TXN-726685134,2026-08-14 11:46:24
6090,6046,2625,2026-02-25,Bank Transfer,2341383.99,COMPLETED,TXN-363866161,2026-08-14 11:46:24
6091,2397,7983,2020-12-13,Credit Card,469086.19,FAILED,TXN-174094748,2026-08-14 11:46:24
6092,1402,3027,2024-06-03,Debit Card,863923.3,PENDING,TXN-990882298,2026-08-14 11:46:24
6093,12897,2655,2022-04-29,Bank Transfer,621461.07,FAILED,TXN-958061607,2026-08-14 11:46:24
6094,29,8090,2023-05-28,Bank Transfer,1226932.77,PENDING,TXN-637255632,2026-08-14 11:46:24
6095,2230,277,2025-05-15,UPI,947889.71,COMPLETED,TXN-562293835,2026-08-14 11:46:24
6096,12496,6586,2025-07-30,Credit Card,525394.28,COMPLETED,TXN-505742785,2026-08-14 11:46:24
6097,19999,103,2026-01-03,Credit Card,1636334.01,COMPLETED,TXN-779862315,2026-08-14 11:46:24
6098,13024,648,2022-05-10,Bank Transfer,78885.76,PENDING,TXN-791778416,2026-08-14 11:46:24
6099,4821,91,2024-12-26,Loan,109293.04,COMPLETED,TXN-469254184,2026-08-14 11:46:24
6100,9937,676,2023-09-16,Credit Card,493158.31,FAILED,TXN-819464480,2026-08-14 11:46:24
6101,17343,2677,2022-09-09,Debit Card,885311.01,FAILED,TXN-795134924,2026-08-14 11:46:24
6102,233,1967,2021-04-22,Bank Transfer,298018.85,PENDING,TXN-250939622,2026-08-14 11:46:24
6103,6608,8098,2021-04-26,Bank Transfer,1532004.34,FAILED,TXN-219643647,2026-08-14 11:46:24
6104,19348,8850,2026-03-17,UPI,413595.7,COMPLETED,TXN-982997759,2026-08-14 11:46:24
6105,16558,5778,2025-05-30,Bank Transfer,382859.51,COMPLETED,TXN-823896854,2026-08-14 11:46:24
6106,12257,4676,2021-10-05,UPI,364991.91,COMPLETED,TXN-243655139,2026-08-14 11:46:24
6107,18259,1389,2020-11-01,Debit Card,279858.01,COMPLETED,TXN-404570946,2026-08-14 11:46:24
6108,9167,2883,2022-06-22,Credit Card,1381281.73,COMPLETED,TXN-939776059,2026-08-14 11:46:24
6109,3189,1311,2020-01-30,Debit Card,877013.75,COMPLETED,TXN-758362387,2026-08-14 11:46:24
6110,17418,9499,2020-12-26,Debit Card,1570958.63,COMPLETED,TXN-177163644,2026-08-14 11:46:24
6111,19594,1462,2023-02-12,Bank Transfer,1899533.79,COMPLETED,TXN-471777871,2026-08-14 11:46:24
6112,18213,9376,2025-04-14,UPI,1693276.84,PENDING,TXN-429190412,2026-08-14 11:46:24
6113,3167,3491,2024-08-30,UPI,102972.18,COMPLETED,TXN-634935071,2026-08-14 11:46:24
6114,2449,9155,2022-04-16,Debit Card,2030957.2,COMPLETED,TXN-576095149,2026-08-14 11:46:24
6115,13903,4214,2023-12-20,Bank Transfer,1162699.21,FAILED,TXN-389958921,2026-08-14 11:46:24
6116,4444,1012,2025-09-22,Loan,783185.73,COMPLETED,TXN-591359998,2026-08-14 11:46:24
6117,13885,8031,2023-09-26,Credit Card,545430.02,COMPLETED,TXN-269258136,2026-08-14 11:46:24
6118,13536,1447,2021-06-03,UPI,1668018.98,PENDING,TXN-989068739,2026-08-14 11:46:24
6119,18743,2388,2024-06-03,UPI,249592.92,PENDING,TXN-620612056,2026-08-14 11:46:24
6120,17783,7193,2022-12-13,Credit Card,1033513.59,COMPLETED,TXN-912012165,2026-08-14 11:46:24
6121,13678,6220,2020-10-19,Bank Transfer,1390458.12,COMPLETED,TXN-979785160,2026-08-14 11:46:24
6122,3789,4020,2023-08-17,Bank Transfer,1207062.88,COMPLETED,TXN-585235811,2026-08-14 11:46:24
6123,1888,6200,2026-02-21,Bank Transfer,238661.59,COMPLETED,TXN-345506590,2026-08-14 11:46:24
6124,2979,3485,2020-10-10,UPI,252412.56,COMPLETED,TXN-220511647,2026-08-14 11:46:24
6125,12026,5376,2020-05-25,UPI,838927.44,FAILED,TXN-641670302,2026-08-14 11:46:24
6126,4022,5724,2022-02-11,Loan,944675.53,COMPLETED,TXN-441391001,2026-08-14 11:46:24
6127,3118,8971,2021-08-18,Credit Card,227714.09,COMPLETED,TXN-563358450,2026-08-14 11:46:24
6128,4443,5932,2021-08-02,Bank Transfer,1428676.13,COMPLETED,TXN-951861477,2026-08-14 11:46:24
6129,12222,2124,2025-08-15,Bank Transfer,905636.85,COMPLETED,TXN-830398958,2026-08-14 11:46:24
6130,838,6471,2022-04-07,UPI,204569.79,COMPLETED,TXN-272199453,2026-08-14 11:46:24
6131,3160,8845,2023-02-21,UPI,1245447.86,COMPLETED,TXN-419884984,2026-08-14 11:46:24
6132,9322,7014,2023-11-26,UPI,425592.7,COMPLETED,TXN-687192308,2026-08-14 11:46:24
6133,4601,8244,2025-07-17,Debit Card,139104.38,COMPLETED,TXN-401063517,2026-08-14 11:46:24
6134,13370,943,2022-08-10,Bank Transfer,737182.22,COMPLETED,TXN-758309511,2026-08-14 11:46:24
6135,17692,589,2021-12-06,UPI,277136.31,COMPLETED,TXN-872184183,2026-08-14 11:46:24
6136,15062,7408,2021-03-20,Credit Card,286162.56,COMPLETED,TXN-365347841,2026-08-14 11:46:24
6137,7733,6738,2023-12-15,Loan,1433293.39,COMPLETED,TXN-566269720,2026-08-14 11:46:24
6138,5795,1729,2020-03-24,UPI,69052.36,FAILED,TXN-515230100,2026-08-14 11:46:24
6139,19171,6718,2020-09-06,UPI,310020.62,COMPLETED,TXN-406934849,2026-08-14 11:46:24
6140,17875,3271,2025-03-11,Bank Transfer,1332015.94,FAILED,TXN-111261824,2026-08-14 11:46:24
6141,1464,1191,2024-01-31,Loan,242238.34,COMPLETED,TXN-244124827,2026-08-14 11:46:24
6142,10274,8880,2023-06-20,UPI,1041953.9,PENDING,TXN-732325245,2026-08-14 11:46:24
6143,6699,8032,2021-11-25,Credit Card,893986.57,PENDING,TXN-168132773,2026-08-14 11:46:24
6144,16924,8203,2020-12-12,Debit Card,1009241.09,FAILED,TXN-466502123,2026-08-14 11:46:24
6145,13782,4709,2021-02-07,Loan,1633538.55,COMPLETED,TXN-349113646,2026-08-14 11:46:24
6146,12160,4978,2023-12-11,Bank Transfer,770343.34,COMPLETED,TXN-241499274,2026-08-14 11:46:24
6147,19066,897,2022-08-19,UPI,269639.32,FAILED,TXN-325837623,2026-08-14 11:46:24
6148,10108,9624,2021-04-05,UPI,525355.38,FAILED,TXN-185654354,2026-08-14 11:46:24
6149,9088,1885,2024-07-07,Credit Card,411362.17,COMPLETED,TXN-543351013,2026-08-14 11:46:24
6150,10472,6279,2021-10-24,Bank Transfer,840604.59,FAILED,TXN-700404143,2026-08-14 11:46:24
6151,8672,6805,2023-07-30,Debit Card,167549.08,PENDING,TXN-744079209,2026-08-14 11:46:24
6152,16314,9284,2021-08-18,Credit Card,683716.68,COMPLETED,TXN-970304877,2026-08-14 11:46:24
6153,6312,7122,2025-05-24,Debit Card,876959.97,COMPLETED,TXN-738130491,2026-08-14 11:46:24
6154,8594,5462,2022-12-12,UPI,178692.0,COMPLETED,TXN-526001162,2026-08-14 11:46:24
6155,13295,5003,2025-07-04,Loan,755316.82,FAILED,TXN-450317200,2026-08-14 11:46:24
6156,10177,6214,2020-08-12,Debit Card,1087066.3,COMPLETED,TXN-622131288,2026-08-14 11:46:24
6157,15154,1414,2021-12-24,Debit Card,1977953.24,FAILED,TXN-297340337,2026-08-14 11:46:24
6158,5591,4480,2021-08-28,Bank Transfer,214140.67,COMPLETED,TXN-648015556,2026-08-14 11:46:24
6159,11899,6139,2023-04-18,UPI,986184.27,PENDING,TXN-772962401,2026-08-14 11:46:24
6160,15625,7801,2020-05-13,Loan,894647.97,COMPLETED,TXN-605892862,2026-08-14 11:46:24
6161,10469,8641,2025-04-18,Bank Transfer,969462.65,COMPLETED,TXN-487448664,2026-08-14 11:46:24
6162,11128,655,2026-02-08,Credit Card,525314.29,COMPLETED,TXN-221279587,2026-08-14 11:46:24
6163,12403,3735,2023-03-01,Bank Transfer,1546450.84,COMPLETED,TXN-271813544,2026-08-14 11:46:24
6164,12774,1306,2024-08-22,Debit Card,340445.4,COMPLETED,TXN-978888806,2026-08-14 11:46:24
6165,16747,5256,2022-12-13,Credit Card,226357.04,PENDING,TXN-628058608,2026-08-14 11:46:24
6166,6088,7295,2025-02-20,Debit Card,830565.02,PENDING,TXN-689019335,2026-08-14 11:46:24
6167,14661,6966,2022-05-08,Debit Card,2226102.5,PENDING,TXN-857608013,2026-08-14 11:46:24
6168,15736,524,2025-02-20,UPI,92209.78,FAILED,TXN-708179653,2026-08-14 11:46:24
6169,9968,9817,2022-06-08,Loan,65557.65,FAILED,TXN-906852610,2026-08-14 11:46:24
6170,6041,6481,2024-05-20,Debit Card,1572952.54,FAILED,TXN-170873364,2026-08-14 11:46:24
6171,19049,1903,2022-06-30,Bank Transfer,681996.31,PENDING,TXN-758372725,2026-08-14 11:46:24
6172,4120,7672,2024-05-13,Loan,943769.33,FAILED,TXN-736675511,2026-08-14 11:46:24
6173,18975,1680,2024-06-27,Credit Card,371903.12,COMPLETED,TXN-836567556,2026-08-14 11:46:24
6174,15471,2172,2021-02-09,Debit Card,219785.71,COMPLETED,TXN-927442935,2026-08-14 11:46:24
6175,17528,4348,2025-10-03,Debit Card,1108400.79,COMPLETED,TXN-610790364,2026-08-14 11:46:24
6176,15148,5312,2022-08-25,Loan,160922.46,FAILED,TXN-344589157,2026-08-14 11:46:24
6177,14861,9606,2021-12-21,Credit Card,1317020.11,COMPLETED,TXN-548491617,2026-08-14 11:46:24
6178,3614,5013,2024-11-12,Debit Card,87492.48,COMPLETED,TXN-528659009,2026-08-14 11:46:24
6179,19362,9388,2026-04-25,Loan,452955.1,FAILED,TXN-110180862,2026-08-14 11:46:24
6180,6958,8365,2023-05-01,Bank Transfer,112866.86,FAILED,TXN-194146836,2026-08-14 11:46:24
6181,13666,473,2021-05-28,Loan,693775.08,PENDING,TXN-990609560,2026-08-14 11:46:24
6182,711,8462,2025-04-24,Credit Card,816037.36,COMPLETED,TXN-364055817,2026-08-14 11:46:24
6183,2954,3882,2025-11-01,Loan,642305.58,COMPLETED,TXN-181316677,2026-08-14 11:46:24
6184,19147,661,2023-08-01,UPI,422657.14,COMPLETED,TXN-493113258,2026-08-14 11:46:24
6185,17896,9406,2025-08-08,Debit Card,1711462.69,COMPLETED,TXN-516842154,2026-08-14 11:46:24
6186,3901,6425,2024-03-25,Bank Transfer,1296120.4,FAILED,TXN-884949065,2026-08-14 11:46:24
6187,15840,4507,2024-09-12,Debit Card,592787.77,COMPLETED,TXN-622168215,2026-08-14 11:46:24
6188,5876,1686,2023-07-12,Bank Transfer,332088.99,COMPLETED,TXN-691121457,2026-08-14 11:46:24
6189,18399,502,2023-10-18,Loan,1126332.22,COMPLETED,TXN-930505160,2026-08-14 11:46:24
6190,9854,4114,2021-07-10,Loan,1384834.13,COMPLETED,TXN-201868250,2026-08-14 11:46:24
6191,2863,490,2025-05-18,Loan,907592.9,COMPLETED,TXN-502759067,2026-08-14 11:46:24
6192,5157,4339,2025-11-25,Bank Transfer,236924.21,COMPLETED,TXN-369395732,2026-08-14 11:46:24
6193,19150,634,2024-08-24,Loan,222296.52,COMPLETED,TXN-830597284,2026-08-14 11:46:24
6194,8463,9979,2024-09-05,Debit Card,79978.09,PENDING,TXN-678758085,2026-08-14 11:46:24
6195,15528,3566,2024-09-01,UPI,1529816.76,PENDING,TXN-428608384,2026-08-14 11:46:24
6196,1174,5818,2020-03-10,Debit Card,510358.3,PENDING,TXN-935728104,2026-08-14 11:46:24
6197,3718,8356,2023-09-19,Bank Transfer,442682.78,COMPLETED,TXN-232526406,2026-08-14 11:46:24
6198,4087,1210,2023-09-05,Debit Card,410481.29,FAILED,TXN-286335893,2026-08-14 11:46:24
6199,13062,7216,2021-11-07,UPI,370596.44,COMPLETED,TXN-770704356,2026-08-14 11:46:24
6200,8356,1661,2021-11-22,Debit Card,1966032.69,FAILED,TXN-830240706,2026-08-14 11:46:24
6201,1841,5238,2026-01-08,UPI,177386.29,COMPLETED,TXN-759997473,2026-08-14 11:46:24
6202,2297,3664,2026-06-16,UPI,323533.38,PENDING,TXN-788609383,2026-08-14 11:46:24
6203,14156,5012,2023-08-19,Bank Transfer,1295677.02,FAILED,TXN-295550739,2026-08-14 11:46:24
6204,4250,5848,2023-09-22,UPI,1072491.5,PENDING,TXN-414366396,2026-08-14 11:46:24
6205,19542,5344,2026-07-04,Credit Card,277650.9,FAILED,TXN-633347013,2026-08-14 11:46:24
6206,1184,369,2022-07-14,Bank Transfer,297081.97,PENDING,TXN-718287284,2026-08-14 11:46:24
6207,9192,7305,2020-09-15,Credit Card,512068.4,FAILED,TXN-546862009,2026-08-14 11:46:24
6208,7422,3601,2023-05-24,Debit Card,1647384.07,COMPLETED,TXN-311704554,2026-08-14 11:46:24
6209,12335,3472,2022-03-27,Bank Transfer,630099.22,PENDING,TXN-141990599,2026-08-14 11:46:24
6210,13637,5089,2020-10-31,Loan,1244825.95,COMPLETED,TXN-164214683,2026-08-14 11:46:24
6211,3993,7417,2025-08-31,UPI,1345759.93,COMPLETED,TXN-536905503,2026-08-14 11:46:24
6212,12331,9502,2025-07-01,Bank Transfer,437341.31,FAILED,TXN-545339189,2026-08-14 11:46:24
6213,3151,2801,2023-03-06,Bank Transfer,397505.5,PENDING,TXN-865460900,2026-08-14 11:46:24
6214,14501,7982,2025-01-09,Credit Card,1721809.77,PENDING,TXN-888516391,2026-08-14 11:46:24
6215,6695,3003,2026-01-25,Credit Card,818224.05,COMPLETED,TXN-850350880,2026-08-14 11:46:24
6216,8985,6170,2025-08-29,Credit Card,339834.63,FAILED,TXN-635632798,2026-08-14 11:46:24
6217,9094,9341,2026-01-24,Debit Card,1139732.6,COMPLETED,TXN-892879391,2026-08-14 11:46:24
6218,8316,7921,2022-04-20,Debit Card,1321297.72,FAILED,TXN-435019586,2026-08-14 11:46:24
6219,395,3601,2020-12-07,Bank Transfer,410020.26,COMPLETED,TXN-584930173,2026-08-14 11:46:24
6220,16955,6793,2026-01-30,Loan,1574703.44,PENDING,TXN-128168148,2026-08-14 11:46:24
6221,39,3739,2021-07-19,UPI,1148437.21,COMPLETED,TXN-948368248,2026-08-14 11:46:24
6222,7712,8,2020-07-17,Debit Card,1476359.34,FAILED,TXN-940130785,2026-08-14 11:46:24
6223,8655,4318,2026-03-02,Credit Card,1853870.41,COMPLETED,TXN-633321676,2026-08-14 11:46:24
6224,7375,2759,2023-01-14,Credit Card,238094.1,COMPLETED,TXN-848628514,2026-08-14 11:46:24
6225,17670,4963,2024-06-21,UPI,1835178.72,COMPLETED,TXN-686215197,2026-08-14 11:46:24
6226,14680,7437,2021-02-21,Credit Card,703063.05,COMPLETED,TXN-253527962,2026-08-14 11:46:24
6227,14204,9738,2023-01-20,Credit Card,1355654.92,COMPLETED,TXN-538325740,2026-08-14 11:46:24
6228,4656,9725,2024-10-12,Loan,969940.3,COMPLETED,TXN-290348728,2026-08-14 11:46:24
6229,14398,5649,2022-09-22,UPI,326109.7,PENDING,TXN-728225015,2026-08-14 11:46:24
6230,7158,6598,2022-06-02,Bank Transfer,539395.16,COMPLETED,TXN-760823023,2026-08-14 11:46:24
6231,2273,7188,2024-03-18,Bank Transfer,938423.76,COMPLETED,TXN-559361932,2026-08-14 11:46:24
6232,2461,73,2026-02-07,Credit Card,794222.09,COMPLETED,TXN-993150081,2026-08-14 11:46:24
6233,1079,3223,2024-11-16,UPI,338442.22,FAILED,TXN-210081377,2026-08-14 11:46:24
6234,15009,9116,2024-07-02,Bank Transfer,987894.86,COMPLETED,TXN-666773623,2026-08-14 11:46:24
6235,11255,3117,2021-04-07,Credit Card,980717.51,COMPLETED,TXN-248750383,2026-08-14 11:46:24
6236,354,9189,2020-02-02,Loan,530915.4,COMPLETED,TXN-181246387,2026-08-14 11:46:24
6237,8785,2103,2022-07-27,Credit Card,1286778.74,COMPLETED,TXN-586795337,2026-08-14 11:46:24
6238,17022,182,2023-03-27,Credit Card,470159.14,COMPLETED,TXN-675183698,2026-08-14 11:46:24
6239,12550,7755,2026-01-25,Bank Transfer,852159.75,COMPLETED,TXN-354803163,2026-08-14 11:46:24
6240,3655,203,2021-07-29,Bank Transfer,1673800.92,PENDING,TXN-383088595,2026-08-14 11:46:24
6241,17099,4347,2024-04-22,UPI,444977.42,FAILED,TXN-573042926,2026-08-14 11:46:24
6242,16898,539,2025-01-02,UPI,697339.72,COMPLETED,TXN-304966381,2026-08-14 11:46:24
6243,2020,3218,2025-08-14,Debit Card,568929.13,COMPLETED,TXN-561432430,2026-08-14 11:46:24
6244,568,9059,2020-09-16,Credit Card,150122.72,COMPLETED,TXN-607618509,2026-08-14 11:46:24
6245,5662,446,2020-10-27,Debit Card,160331.08,COMPLETED,TXN-688725350,2026-08-14 11:46:24
6246,4703,5371,2025-07-03,Loan,1567323.2,COMPLETED,TXN-738060867,2026-08-14 11:46:24
6247,4970,3780,2021-09-07,Debit Card,914892.23,COMPLETED,TXN-779693467,2026-08-14 11:46:24
6248,8360,1978,2024-07-31,UPI,278440.43,COMPLETED,TXN-530212583,2026-08-14 11:46:24
6249,14130,1534,2022-05-29,Loan,117510.33,COMPLETED,TXN-457265044,2026-08-14 11:46:24
6250,905,9094,2023-10-27,Bank Transfer,1417632.54,FAILED,TXN-997971381,2026-08-14 11:46:24
6251,5213,7362,2024-01-14,Bank Transfer,454130.41,COMPLETED,TXN-600936657,2026-08-14 11:46:24
6252,739,3447,2021-01-06,Credit Card,2094860.85,PENDING,TXN-288619359,2026-08-14 11:46:24
6253,10458,4119,2023-10-01,UPI,747352.46,FAILED,TXN-550107846,2026-08-14 11:46:24
6254,17929,7213,2023-07-17,Credit Card,412793.21,COMPLETED,TXN-235608169,2026-08-14 11:46:24
6255,12818,9545,2020-07-13,Bank Transfer,1375265.94,FAILED,TXN-929910255,2026-08-14 11:46:24
6256,14102,9603,2022-06-11,Loan,963237.75,PENDING,TXN-446905013,2026-08-14 11:46:24
6257,4293,6996,2025-04-03,Debit Card,273122.29,COMPLETED,TXN-204178776,2026-08-14 11:46:24
6258,2153,1454,2026-01-29,Debit Card,1335735.76,FAILED,TXN-573871463,2026-08-14 11:46:24
6259,8619,7087,2023-03-08,UPI,926712.01,COMPLETED,TXN-245152608,2026-08-14 11:46:24
6260,513,8502,2022-12-01,Loan,731350.97,COMPLETED,TXN-765547500,2026-08-14 11:46:24
6261,3589,9531,2023-04-30,Debit Card,931577.29,FAILED,TXN-900740610,2026-08-14 11:46:24
6262,14315,7611,2023-02-19,Loan,1471159.6,COMPLETED,TXN-494762397,2026-08-14 11:46:24
6263,16546,9056,2022-01-25,Debit Card,193892.41,COMPLETED,TXN-398515526,2026-08-14 11:46:24
6264,14420,7456,2021-09-27,Debit Card,1765224.36,COMPLETED,TXN-778159491,2026-08-14 11:46:24
6265,691,2554,2026-08-01,Bank Transfer,1368240.2,COMPLETED,TXN-505617286,2026-08-14 11:46:24
6266,6431,3472,2020-01-11,Debit Card,219129.56,COMPLETED,TXN-588747546,2026-08-14 11:46:24
6267,3466,9017,2024-09-16,UPI,355458.15,PENDING,TXN-516580489,2026-08-14 11:46:24
6268,19454,4807,2023-03-31,Bank Transfer,142893.51,COMPLETED,TXN-529428914,2026-08-14 11:46:24
6269,1714,9975,2021-09-16,Debit Card,367918.04,PENDING,TXN-502574288,2026-08-14 11:46:24
6270,3309,3279,2025-05-29,UPI,262887.7,COMPLETED,TXN-997498652,2026-08-14 11:46:24
6271,6931,2868,2020-10-29,Credit Card,257819.07,FAILED,TXN-885381515,2026-08-14 11:46:24
6272,8950,1908,2025-09-02,UPI,79959.63,COMPLETED,TXN-326037629,2026-08-14 11:46:24
6273,11595,9151,2020-11-10,Debit Card,1815072.9,COMPLETED,TXN-159876971,2026-08-14 11:46:24
6274,13022,1884,2026-04-23,Credit Card,295901.36,COMPLETED,TXN-277354240,2026-08-14 11:46:24
6275,17654,3553,2023-03-16,Loan,793469.22,PENDING,TXN-247269119,2026-08-14 11:46:24
6276,19488,7802,2026-04-15,UPI,476086.27,FAILED,TXN-595881883,2026-08-14 11:46:24
6277,17987,5439,2025-12-31,Credit Card,1441523.04,FAILED,TXN-285923287,2026-08-14 11:46:24
6278,18252,7518,2023-09-01,Loan,1339627.27,FAILED,TXN-698879652,2026-08-14 11:46:24
6279,1309,9288,2022-05-26,UPI,1239644.2,COMPLETED,TXN-602805494,2026-08-14 11:46:24
6280,765,5942,2026-01-18,UPI,339955.0,COMPLETED,TXN-305873056,2026-08-14 11:46:24
6281,9045,6701,2025-06-14,Debit Card,678270.94,COMPLETED,TXN-809231649,2026-08-14 11:46:24
6282,14475,7057,2022-07-08,Debit Card,862541.95,COMPLETED,TXN-145095427,2026-08-14 11:46:24
6283,9355,3724,2025-02-18,Debit Card,633054.83,PENDING,TXN-647394262,2026-08-14 11:46:24
6284,2657,6029,2024-11-16,Debit Card,1041482.01,FAILED,TXN-849544937,2026-08-14 11:46:24
6285,3641,5715,2023-02-14,Bank Transfer,183055.97,COMPLETED,TXN-466888325,2026-08-14 11:46:24
6286,8263,3809,2022-10-28,Credit Card,367778.6,PENDING,TXN-758327678,2026-08-14 11:46:24
6287,3157,8715,2020-02-04,Bank Transfer,336393.45,COMPLETED,TXN-991876430,2026-08-14 11:46:24
6288,10985,6724,2020-01-31,Debit Card,836183.51,FAILED,TXN-381899204,2026-08-14 11:46:24
6289,10360,4699,2023-10-26,Bank Transfer,141307.2,PENDING,TXN-531633521,2026-08-14 11:46:24
6290,15003,9646,2024-01-18,Bank Transfer,588753.45,PENDING,TXN-599191405,2026-08-14 11:46:24
6291,4912,1056,2022-07-12,Bank Transfer,918999.68,FAILED,TXN-690090693,2026-08-14 11:46:24
6292,11636,5902,2026-04-02,Loan,135853.3,PENDING,TXN-791096110,2026-08-14 11:46:24
6293,19856,8756,2020-05-20,Bank Transfer,1271255.37,COMPLETED,TXN-368569278,2026-08-14 11:46:24
6294,18702,5531,2026-05-04,Credit Card,338013.31,FAILED,TXN-222060657,2026-08-14 11:46:24
6295,3392,6568,2021-05-20,Debit Card,1986786.28,COMPLETED,TXN-811385587,2026-08-14 11:46:24
6296,14616,5733,2022-12-15,Debit Card,472867.94,COMPLETED,TXN-935334091,2026-08-14 11:46:24
6297,9578,2794,2020-06-25,Bank Transfer,1354425.49,COMPLETED,TXN-676347392,2026-08-14 11:46:24
6298,4849,8826,2020-12-17,Credit Card,990090.28,COMPLETED,TXN-162206018,2026-08-14 11:46:24
6299,10103,3462,2024-11-05,Loan,1621561.84,PENDING,TXN-583530916,2026-08-14 11:46:24
6300,6395,7354,2020-08-01,UPI,739350.4,COMPLETED,TXN-668683720,2026-08-14 11:46:24
6301,12367,4700,2023-11-08,Loan,1225477.98,COMPLETED,TXN-551384903,2026-08-14 11:46:24
6302,3760,9216,2023-12-11,Loan,325993.43,COMPLETED,TXN-382961152,2026-08-14 11:46:24
6303,15247,2615,2020-05-02,UPI,1692953.14,COMPLETED,TXN-163570544,2026-08-14 11:46:24
6304,5527,8414,2025-03-04,Loan,1347908.9,COMPLETED,TXN-501219558,2026-08-14 11:46:24
6305,9391,4027,2023-04-01,Loan,168487.63,COMPLETED,TXN-314961817,2026-08-14 11:46:24
6306,662,8176,2022-05-12,Loan,2393382.63,COMPLETED,TXN-507545882,2026-08-14 11:46:24
6307,16002,6646,2021-10-10,Debit Card,245901.64,COMPLETED,TXN-153635034,2026-08-14 11:46:24
6308,309,717,2021-06-25,Bank Transfer,367274.68,PENDING,TXN-984850065,2026-08-14 11:46:24
6309,10603,2696,2021-08-28,Debit Card,1263636.98,COMPLETED,TXN-643265910,2026-08-14 11:46:24
6310,3016,7639,2022-09-30,Debit Card,548773.78,COMPLETED,TXN-155763829,2026-08-14 11:46:24
