vehicle_id,manufacturer_id,dealer_id,customer_id,vin,model_name,vehicle_type,fuel_type,transmission,manufacturing_year,color,price,sale_date,vehicle_status,created_at
12839,8,24,6687.0,WKPZTJQNXLZYVYQJY,Civic,Sedan,Petrol,Automatic,2020,Blue,2128856.0,2020-12-16,SOLD,2026-08-14 11:46:21
12840,10,6,,AKXHOKFACAKTALLLF,Punch,SUV,Petrol,Manual,2026,Red,3949010.0,,AVAILABLE,2026-08-14 11:46:21
12841,13,41,9920.0,OTNJEZSRBEJXNWHKL,Model 3,Sedan,Electric,Automatic,2023,Grey,3089203.0,2020-04-16,SOLD,2026-08-14 11:46:21
12842,3,28,4902.0,FUHNJCNXALLPZHYYM,Seltos,SUV,Petrol,Automatic,2018,Grey,3385565.0,2020-04-01,SOLD,2026-08-14 11:46:21
12843,20,11,7399.0,BYPMKSCJNRABACVWF,Scorpio,SUV,Diesel,Manual,2024,Red,4983127.0,2021-11-21,SOLD,2026-08-14 11:46:21
12844,8,50,3770.0,AAGCHPSDUHPBJMQWA,Verna,Sedan,Petrol,Automatic,2022,Red,577721.0,2020-05-08,SOLD,2026-08-14 11:46:21
12845,2,15,4628.0,NRZLOKNTJEQBAMNAT,Harrier,SUV,Diesel,Automatic,2022,Grey,3691434.0,2021-03-11,SOLD,2026-08-14 11:46:21
12846,9,17,,FPMYVZSFRIWMEFILN,Thar,SUV,Diesel,Manual,2026,Silver,3242192.0,,AVAILABLE,2026-08-14 11:46:21
12847,6,20,951.0,QMMTJDCWWDLWYNUAP,Camry,Sedan,Hybrid,Automatic,2023,White,2808923.0,2026-03-03,SOLD,2026-08-14 11:46:21
12848,9,16,7914.0,BSZHLLLGVHWYJDMJU,Civic,Sedan,Petrol,Automatic,2023,Red,1559794.0,2020-10-10,SOLD,2026-08-14 11:46:21
12849,19,47,,DOXNNFUKDEYNIMQXB,Sonet,SUV,Diesel,Manual,2022,Red,591827.0,,AVAILABLE,2026-08-14 11:46:21
12850,10,35,3886.0,LLEXMSUQORFVPHZEP,Swift,Hatchback,Petrol,Manual,2020,Silver,4782001.0,2021-03-12,SOLD,2026-08-14 11:46:21
12851,14,45,,WTQBBAVPXUITWPJBQ,Civic,Sedan,Petrol,Automatic,2026,Blue,4333895.0,,AVAILABLE,2026-08-14 11:46:21
12852,4,15,3564.0,DBDMSMZFZFSCLBPMU,Baleno,Hatchback,Petrol,Automatic,2026,White,1166976.0,2021-07-10,SOLD,2026-08-14 11:46:21
12853,5,27,,WHDOLTFUCUWSGUOGS,Verna,Sedan,Petrol,Automatic,2025,Blue,862440.0,,AVAILABLE,2026-08-14 11:46:21
12854,11,27,5912.0,AWGKZCIPEYWVGRRMA,Civic,Sedan,Petrol,Automatic,2019,Grey,4086376.0,2025-03-14,SOLD,2026-08-14 11:46:21
12855,6,3,,AUBUDJOUQRFVGFUZG,Harrier,SUV,Diesel,Automatic,2026,Black,3263478.0,,AVAILABLE,2026-08-14 11:46:21
12856,10,11,9369.0,MUNDBOBTYIRMWVNJE,XUV700,SUV,Diesel,Automatic,2024,Grey,1701228.0,2025-09-12,SOLD,2026-08-14 11:46:21
12857,20,27,5279.0,UZGDKQELOSIEJJIRZ,Harrier,SUV,Diesel,Automatic,2022,Silver,3288852.0,2021-11-28,SOLD,2026-08-14 11:46:21
12858,17,29,3156.0,CFIUHRLTHAQYYURBG,XUV700,SUV,Diesel,Automatic,2020,Red,1571845.0,2024-11-01,SOLD,2026-08-14 11:46:21
12859,14,30,,TEGQDXJWGYCLHMUSH,Virtus,Sedan,Petrol,Automatic,2023,Silver,878014.0,,AVAILABLE,2026-08-14 11:46:21
12860,3,14,,DOKMILMIOKEQCTSKQ,Thar,SUV,Diesel,Manual,2024,Black,2870627.0,,AVAILABLE,2026-08-14 11:46:21
12861,8,34,3357.0,JALUHRGCOMDJANGST,Creta,SUV,Petrol,Automatic,2023,White,519336.0,2024-08-03,SOLD,2026-08-14 11:46:21
12862,16,15,1537.0,BXOQINLHVRYWGOPVG,Punch,SUV,Petrol,Manual,2022,Red,708406.0,2021-08-01,SOLD,2026-08-14 11:46:21
12863,10,26,2963.0,WREGIIKSMJTGUMPYA,Creta,SUV,Petrol,Automatic,2024,Black,3885161.0,2022-11-15,SOLD,2026-08-14 11:46:21
12864,5,6,,MKUYZGDWPFCSFVPYA,Fortuner,SUV,Diesel,Automatic,2018,Blue,4711058.0,,AVAILABLE,2026-08-14 11:46:21
12865,1,29,5268.0,SWPYZCQXIOATPPZKJ,Thar,SUV,Diesel,Manual,2021,Black,1206677.0,2021-02-10,SOLD,2026-08-14 11:46:21
12866,6,30,,TJYAKQIMSDPTHRKZX,Venue,SUV,Petrol,Manual,2023,White,4444353.0,,AVAILABLE,2026-08-14 11:46:21
12867,4,20,,JSYYILBDXBXNBHBJU,Seltos,SUV,Petrol,Automatic,2026,Blue,1262837.0,,AVAILABLE,2026-08-14 11:46:21
12868,2,45,574.0,VRQEPVLKPTBSPLZEO,Virtus,Sedan,Petrol,Automatic,2021,Red,2763359.0,2020-10-01,SOLD,2026-08-14 11:46:21
12869,8,47,212.0,DDMPANGKYQWXIKOKD,Baleno,Hatchback,Petrol,Automatic,2020,Black,1345843.0,2020-02-14,SOLD,2026-08-14 11:46:21
12870,14,15,794.0,CSABMPIQXWALWSFTK,Creta,SUV,Petrol,Automatic,2020,Blue,1142403.0,2020-04-16,SOLD,2026-08-14 11:46:21
12871,18,34,2341.0,LZMUQLUYYJRXTZPHL,Nexon EV,SUV,Electric,Automatic,2020,White,4804115.0,2026-03-06,SOLD,2026-08-14 11:46:21
12872,2,23,,TQCLYOGNOLUFFEHWP,Swift,Hatchback,Petrol,Manual,2024,Blue,3460040.0,,AVAILABLE,2026-08-14 11:46:21
12873,3,33,6026.0,KDOELLYLWWLLDEPZC,City,Sedan,Petrol,Automatic,2020,Red,3672284.0,2022-12-23,SOLD,2026-08-14 11:46:21
12874,3,14,,AECAXZVBMZYXFTQEP,Scorpio,SUV,Diesel,Manual,2026,Black,4147975.0,,AVAILABLE,2026-08-14 11:46:21
12875,18,1,,BSOSANNSVUXMJMQCI,Sonet,SUV,Diesel,Manual,2019,Red,1991137.0,,AVAILABLE,2026-08-14 11:46:21
12876,8,47,,JAICZTVBWKZZYKMYT,Nexon,SUV,Petrol,Manual,2019,Black,4306697.0,,AVAILABLE,2026-08-14 11:46:21
12877,10,49,,FJBOPDSWQQJTXNLMU,Camry,Sedan,Hybrid,Automatic,2021,Blue,3308091.0,,AVAILABLE,2026-08-14 11:46:21
12878,9,19,5429.0,NRLETXDUJQHWTOOGN,Creta,SUV,Petrol,Automatic,2022,White,975738.0,2021-08-26,SOLD,2026-08-14 11:46:21
12879,1,49,8497.0,HWSPBRWQBUCJBFAFB,Scorpio,SUV,Diesel,Manual,2021,White,2368513.0,2020-03-15,SOLD,2026-08-14 11:46:21
12880,15,49,5798.0,TIAMIDFPZKLTNYQYI,Fortuner,SUV,Diesel,Automatic,2026,Red,648942.0,2020-06-29,SOLD,2026-08-14 11:46:21
12881,6,46,,IDMKEZOHABLPLHYCY,Creta,SUV,Petrol,Automatic,2019,Red,3627902.0,,AVAILABLE,2026-08-14 11:46:21
12882,18,46,,VXRJECHRLIKUVKLKK,Sonet,SUV,Diesel,Manual,2022,Black,1043229.0,,AVAILABLE,2026-08-14 11:46:21
12883,3,12,,PGMHDQRPVIJOYVIJC,XUV700,SUV,Diesel,Automatic,2026,White,4997630.0,,AVAILABLE,2026-08-14 11:46:21
12884,20,36,4664.0,XRERHUHOBIONAURNP,XUV700,SUV,Diesel,Automatic,2026,Black,3440445.0,2021-05-31,SOLD,2026-08-14 11:46:21
12885,14,10,,DVWKMEZLKJANPMHXG,Venue,SUV,Petrol,Manual,2024,Black,4911649.0,,AVAILABLE,2026-08-14 11:46:21
12886,20,41,7187.0,DDKGJEJFSWGYYXEAD,Seltos,SUV,Petrol,Automatic,2023,Red,1313899.0,2025-04-10,SOLD,2026-08-14 11:46:21
12887,11,8,745.0,SYQTLKHOSSWJDKPBP,Nexon EV,SUV,Electric,Automatic,2018,Grey,4890513.0,2021-05-01,SOLD,2026-08-14 11:46:21
12888,8,21,2447.0,YZUDHIQSFAUEQPCBX,Camry,Sedan,Hybrid,Automatic,2020,Silver,3278158.0,2020-12-22,SOLD,2026-08-14 11:46:21
12889,1,37,3853.0,MENLPYTDGHIMTZAHK,Creta,SUV,Petrol,Automatic,2025,Silver,1617348.0,2023-12-31,SOLD,2026-08-14 11:46:21
12890,13,6,,CCPYXCXPOAXIVCGOY,City,Sedan,Petrol,Automatic,2025,Grey,2193314.0,,AVAILABLE,2026-08-14 11:46:21
12891,20,45,7601.0,TRSRALWRDJCXJEUBB,Fortuner,SUV,Diesel,Automatic,2022,White,620108.0,2024-12-29,SOLD,2026-08-14 11:46:21
12892,6,21,,VUJZWNIVDCBJIJGFN,Fortuner,SUV,Diesel,Automatic,2026,Red,2717231.0,,AVAILABLE,2026-08-14 11:46:21
12893,17,5,3328.0,RRZVHFXIGDJUEDRRG,Model 3,Sedan,Electric,Automatic,2020,Silver,4481177.0,2023-12-30,SOLD,2026-08-14 11:46:21
12894,14,43,158.0,JNHPAIRSYZBNOCSOW,Creta,SUV,Petrol,Automatic,2020,Silver,4757796.0,2020-06-28,SOLD,2026-08-14 11:46:21
12895,4,11,1027.0,YUOFJIFCCTPMDJDSZ,Thar,SUV,Diesel,Manual,2024,Grey,2070040.0,2024-05-23,SOLD,2026-08-14 11:46:21
12896,7,42,3488.0,MZAFEPUHPJLVLVYCX,Creta,SUV,Petrol,Automatic,2025,Red,2812875.0,2025-11-01,SOLD,2026-08-14 11:46:21
12897,15,16,2655.0,NWGUCHKUEKHCTCTZR,Creta,SUV,Petrol,Automatic,2020,Grey,2877829.0,2022-04-29,SOLD,2026-08-14 11:46:21
12898,12,43,7010.0,YACHELFOPKCPDRNEP,XUV700,SUV,Diesel,Automatic,2024,Silver,501269.0,2024-10-04,SOLD,2026-08-14 11:46:21
12899,15,47,2550.0,BKUTJAJNXNPSOHQRA,Swift,Hatchback,Petrol,Manual,2025,Black,3483113.0,2023-11-18,SOLD,2026-08-14 11:46:21
12900,18,9,,LAJHOZOZDFAQKWYQM,Verna,Sedan,Petrol,Automatic,2021,Red,4281096.0,,AVAILABLE,2026-08-14 11:46:21
12901,11,12,9491.0,RYEAWIJIEHOHNKPFW,Seltos,SUV,Petrol,Automatic,2023,White,3540989.0,2025-08-30,SOLD,2026-08-14 11:46:21
12902,12,49,,LTPKFAHLHVBOXMOHW,Virtus,Sedan,Petrol,Automatic,2024,Grey,844080.0,,AVAILABLE,2026-08-14 11:46:21
12903,7,16,,ZCNFZTZTLJROCQUIE,Civic,Sedan,Petrol,Automatic,2019,White,4323200.0,,AVAILABLE,2026-08-14 11:46:21
12904,9,9,5157.0,LOFBBBUBXFNXKSMSZ,Sonet,SUV,Diesel,Manual,2021,Grey,4523730.0,2025-06-14,SOLD,2026-08-14 11:46:21
12905,5,8,,PPLMTVNTZCUJQLHYN,Fortuner,SUV,Diesel,Automatic,2021,White,1992789.0,,AVAILABLE,2026-08-14 11:46:21
12906,18,35,3780.0,GPIAWWEUZDJFPIGTU,Nexon EV,SUV,Electric,Automatic,2026,Blue,3590361.0,2024-02-09,SOLD,2026-08-14 11:46:21
12907,15,6,2815.0,RJIVJGYTJRGNHZCBP,Venue,SUV,Petrol,Manual,2021,Grey,1909763.0,2021-05-19,SOLD,2026-08-14 11:46:21
12908,14,17,952.0,VLUBHDWKRYAACLLET,Fortuner,SUV,Diesel,Automatic,2026,Blue,3590194.0,2023-03-05,SOLD,2026-08-14 11:46:21
12909,9,22,8937.0,SZFIOWYOUCOELLSEJ,Creta,SUV,Petrol,Automatic,2023,Red,2395736.0,2023-01-03,SOLD,2026-08-14 11:46:21
12910,17,45,,MWQNLNDKULRAHHQIG,Seltos,SUV,Petrol,Automatic,2023,Grey,1444338.0,,AVAILABLE,2026-08-14 11:46:21
12911,9,8,28.0,ATRYANMIELZRSSUPX,Baleno,Hatchback,Petrol,Automatic,2019,Black,2644878.0,2023-12-15,SOLD,2026-08-14 11:46:21
12912,10,23,,GMVCOEYXTVIVYDALC,Creta,SUV,Petrol,Automatic,2021,Black,3498242.0,,AVAILABLE,2026-08-14 11:46:21
12913,11,28,7487.0,GHVERIFROBWLKSHBS,Camry,Sedan,Hybrid,Automatic,2020,Silver,4072391.0,2021-08-25,SOLD,2026-08-14 11:46:21
12914,14,11,8815.0,MTIZNJHQBCCIUKYAZ,Fortuner,SUV,Diesel,Automatic,2020,Grey,3758142.0,2023-09-24,SOLD,2026-08-14 11:46:21
12915,11,26,69.0,NEENENWADSMFULMLA,Nexon EV,SUV,Electric,Automatic,2025,Blue,3203235.0,2026-04-21,SOLD,2026-08-14 11:46:21
12916,17,4,9637.0,SSHQGTAVGWQFZBCBG,Nexon,SUV,Petrol,Manual,2021,Silver,4788974.0,2025-08-18,SOLD,2026-08-14 11:46:21
12917,3,39,1047.0,MGYADZXBIQXHNLMBD,Model 3,Sedan,Electric,Automatic,2022,Silver,3947257.0,2025-01-04,SOLD,2026-08-14 11:46:21
12918,8,9,,DUEKBRLCMYEXDZPKN,Model 3,Sedan,Electric,Automatic,2023,Blue,3916203.0,,AVAILABLE,2026-08-14 11:46:21
12919,5,17,9705.0,FQDJLEZURJFVNEOAE,Verna,Sedan,Petrol,Automatic,2025,Grey,4575187.0,2025-09-17,SOLD,2026-08-14 11:46:21
12920,9,37,4193.0,PHTAYDOARMFYIPFXK,Sonet,SUV,Diesel,Manual,2018,Red,3453716.0,2026-01-10,SOLD,2026-08-14 11:46:21
12921,15,43,4220.0,PDVECRYUFRWPWZKST,Seltos,SUV,Petrol,Automatic,2022,Grey,4148344.0,2023-04-16,SOLD,2026-08-14 11:46:21
12922,19,19,9747.0,MCHTDRWEKTXVDEZYL,Baleno,Hatchback,Petrol,Automatic,2026,Grey,2700501.0,2021-09-09,SOLD,2026-08-14 11:46:21
12923,12,39,7130.0,CNGDAKYJCFQMOIFJF,Harrier,SUV,Diesel,Automatic,2021,Silver,3384524.0,2020-12-06,SOLD,2026-08-14 11:46:21
12924,8,15,1699.0,GHRHEQKLPKCSRJPVF,Fortuner,SUV,Diesel,Automatic,2019,White,4946383.0,2021-12-18,SOLD,2026-08-14 11:46:21
12925,15,37,,VFHPKFPSWFUCHUTGH,Punch,SUV,Petrol,Manual,2022,Blue,4882645.0,,AVAILABLE,2026-08-14 11:46:21
12926,5,20,4622.0,YTEYBGHAJGBBWCLKN,Harrier,SUV,Diesel,Automatic,2020,Black,3634533.0,2024-03-17,SOLD,2026-08-14 11:46:21
12927,12,25,,ZGLSOUYWKHJYIYZOJ,Fortuner,SUV,Diesel,Automatic,2020,Grey,3563115.0,,AVAILABLE,2026-08-14 11:46:21
12928,7,49,3601.0,NXERKMZMBJSRIDBPU,Nexon,SUV,Petrol,Manual,2019,Black,3395229.0,2020-01-28,SOLD,2026-08-14 11:46:21
12929,6,32,3016.0,BLRDDGBPMXWSCHRPI,Nexon,SUV,Petrol,Manual,2024,Red,3031719.0,2023-08-21,SOLD,2026-08-14 11:46:21
12930,5,11,,MLLQZDGMABPMEXOFS,Creta,SUV,Petrol,Automatic,2024,White,4814911.0,,AVAILABLE,2026-08-14 11:46:21
12931,11,34,,AWLWLPEFRUHNETPDO,Virtus,Sedan,Petrol,Automatic,2025,White,894421.0,,AVAILABLE,2026-08-14 11:46:21
12932,7,13,5564.0,AXKQDUZPTGABKHDVN,Thar,SUV,Diesel,Manual,2020,Black,3166350.0,2025-03-07,SOLD,2026-08-14 11:46:21
12933,12,49,6023.0,IDCTAZQJJXDJEKXWE,City,Sedan,Petrol,Automatic,2019,Silver,2252558.0,2026-07-09,SOLD,2026-08-14 11:46:21
12934,20,6,,AJGUIVWROAQCLJGMG,City,Sedan,Petrol,Automatic,2023,Grey,4478757.0,,AVAILABLE,2026-08-14 11:46:21
12935,15,47,,CJPEHIXOXQHVUVSMB,Venue,SUV,Petrol,Manual,2024,Grey,2339580.0,,AVAILABLE,2026-08-14 11:46:21
12936,1,12,,WWMAWNNWMDQYINRBD,Verna,Sedan,Petrol,Automatic,2019,Blue,1124973.0,,AVAILABLE,2026-08-14 11:46:21
12937,15,44,,MLCDHELZETLKIPLSH,Nexon EV,SUV,Electric,Automatic,2020,Black,3771912.0,,AVAILABLE,2026-08-14 11:46:21
12938,13,20,3391.0,TQNIIOAFGQGGVYUAU,Nexon EV,SUV,Electric,Automatic,2021,Red,3949510.0,2025-10-04,SOLD,2026-08-14 11:46:21
12939,1,24,,FMWFPCSUQPXWQFFSR,Civic,Sedan,Petrol,Automatic,2025,Red,842570.0,,AVAILABLE,2026-08-14 11:46:21
12940,16,4,,SEIGNPNGOLZRWWXMP,Creta,SUV,Petrol,Automatic,2023,White,864929.0,,AVAILABLE,2026-08-14 11:46:21
12941,4,6,7480.0,QAQRRINSGMTHMXTZO,Scorpio,SUV,Diesel,Manual,2021,Blue,1393214.0,2024-11-18,SOLD,2026-08-14 11:46:21
12942,13,50,,ZIFQVYEHWFTWZKIXF,City,Sedan,Petrol,Automatic,2026,Grey,2374502.0,,AVAILABLE,2026-08-14 11:46:21
12943,7,44,7045.0,IPIORQZMDDBZUFJNG,Baleno,Hatchback,Petrol,Automatic,2026,Grey,3524471.0,2023-11-03,SOLD,2026-08-14 11:46:21
12944,3,9,,XNOHITWAUAPWTLTVT,Seltos,SUV,Petrol,Automatic,2023,White,3247213.0,,AVAILABLE,2026-08-14 11:46:21
12945,11,28,3682.0,QGAQVHAZZCOHJLMCG,Creta,SUV,Petrol,Automatic,2025,Blue,3953781.0,2020-01-20,SOLD,2026-08-14 11:46:21
12946,15,15,,MNTFVGZUYRYVVOLPX,Sonet,SUV,Diesel,Manual,2018,Grey,1145342.0,,AVAILABLE,2026-08-14 11:46:21
12947,15,13,,OEFZZNRGDITIAMSWD,Verna,Sedan,Petrol,Automatic,2024,Silver,2797837.0,,AVAILABLE,2026-08-14 11:46:21
12948,3,48,1869.0,ICHKOEPEDVLEIGKZC,Punch,SUV,Petrol,Manual,2026,Red,2103421.0,2022-08-02,SOLD,2026-08-14 11:46:21
12949,7,4,5922.0,KYFGASOQGJUBNYZWM,Seltos,SUV,Petrol,Automatic,2023,Blue,1641909.0,2025-08-22,SOLD,2026-08-14 11:46:21
12950,5,40,,YDOVRSKLVHNPSWWKK,Seltos,SUV,Petrol,Automatic,2019,Black,4879743.0,,AVAILABLE,2026-08-14 11:46:21
12951,5,34,1910.0,MTQBETXANOOOAEDIR,Punch,SUV,Petrol,Manual,2021,Black,1883679.0,2025-12-17,SOLD,2026-08-14 11:46:21
12952,6,37,9435.0,UVUABSJEITESQEPYN,Venue,SUV,Petrol,Manual,2018,Grey,3735304.0,2023-02-12,SOLD,2026-08-14 11:46:21
12953,1,31,1782.0,LAGUDEGKJGAIPOTUY,Sonet,SUV,Diesel,Manual,2023,Grey,1387454.0,2025-11-13,SOLD,2026-08-14 11:46:21
12954,15,47,4441.0,OFIGATLNUQPCZZCDF,Civic,Sedan,Petrol,Automatic,2018,Silver,1409359.0,2020-12-19,SOLD,2026-08-14 11:46:21
12955,1,32,,PHWMGLVIBCOWYCQEU,Seltos,SUV,Petrol,Automatic,2024,Blue,1939520.0,,AVAILABLE,2026-08-14 11:46:21
12956,6,9,6953.0,MPDJRYMCXIMBXCFVM,Thar,SUV,Diesel,Manual,2020,Blue,4539495.0,2024-08-04,SOLD,2026-08-14 11:46:21
12957,7,27,7865.0,UUESPOQJXOHDBOQCW,Creta,SUV,Petrol,Automatic,2026,White,4168136.0,2025-10-01,SOLD,2026-08-14 11:46:21
12958,18,43,8576.0,SUYTZLTKRTHWGGNTA,Seltos,SUV,Petrol,Automatic,2021,Blue,1570313.0,2026-04-12,SOLD,2026-08-14 11:46:21
12959,2,47,2389.0,RESUODXHKFREANQXF,Nexon EV,SUV,Electric,Automatic,2026,Blue,2470627.0,2021-10-03,SOLD,2026-08-14 11:46:21
12960,6,19,2632.0,PVYEIEXLVJFLUTYYM,Punch,SUV,Petrol,Manual,2021,Red,4015621.0,2024-03-04,SOLD,2026-08-14 11:46:21
12961,9,31,7097.0,KMNTJRHTEOIXGGKOH,Fortuner,SUV,Diesel,Automatic,2026,Silver,1063424.0,2024-09-09,SOLD,2026-08-14 11:46:21
12962,2,48,779.0,ROYRBFXIFBJKIRUGA,Civic,Sedan,Petrol,Automatic,2021,Red,4636767.0,2026-01-15,SOLD,2026-08-14 11:46:21
12963,3,7,,QMQQKSETGRBBRFIRZ,Fortuner,SUV,Diesel,Automatic,2019,Black,2648349.0,,AVAILABLE,2026-08-14 11:46:21
12964,12,45,294.0,SEHPGRFEJAHWGKJXJ,XUV700,SUV,Diesel,Automatic,2026,White,4490491.0,2025-11-30,SOLD,2026-08-14 11:46:21
12965,7,12,,JFJYUKTHDSZWPVTKS,Verna,Sedan,Petrol,Automatic,2019,Red,4557451.0,,AVAILABLE,2026-08-14 11:46:21
12966,6,34,,RSGQLOPJUCTREOELB,Creta,SUV,Petrol,Automatic,2023,Silver,4657577.0,,AVAILABLE,2026-08-14 11:46:21
12967,18,2,2425.0,FHZNHVZZQBGFOMUBP,Nexon,SUV,Petrol,Manual,2024,Red,2763498.0,2021-01-12,SOLD,2026-08-14 11:46:21
12968,6,27,6900.0,ETBKIBRHSILWCBDTT,Nexon,SUV,Petrol,Manual,2024,White,1147746.0,2020-08-15,SOLD,2026-08-14 11:46:21
12969,16,9,,YUTGMHEBBNZCWPFFG,Scorpio,SUV,Diesel,Manual,2018,Blue,4244373.0,,AVAILABLE,2026-08-14 11:46:21
12970,20,47,,INWGEDCYNLGZQRKGP,Swift,Hatchback,Petrol,Manual,2026,White,840871.0,,AVAILABLE,2026-08-14 11:46:21
12971,4,41,829.0,IGLNIDQXUSATTSCBA,Verna,Sedan,Petrol,Automatic,2026,Red,1271149.0,2020-07-05,SOLD,2026-08-14 11:46:21
12972,3,4,,VXGDIFKUXSLDLIMRN,Model 3,Sedan,Electric,Automatic,2025,Red,4012183.0,,AVAILABLE,2026-08-14 11:46:21
12973,3,35,2712.0,IWNWVVILJMRZSPYAC,Harrier,SUV,Diesel,Automatic,2019,White,2101946.0,2025-11-14,SOLD,2026-08-14 11:46:21
12974,7,7,,TKVRVWVCLMNCUQOST,Virtus,Sedan,Petrol,Automatic,2018,Grey,1120296.0,,AVAILABLE,2026-08-14 11:46:21
12975,8,21,3002.0,GUCAEFWLGFLYMMPNM,Civic,Sedan,Petrol,Automatic,2023,Grey,1025654.0,2022-05-27,SOLD,2026-08-14 11:46:21
12976,16,29,3839.0,CBQJMEULZZDJHMYGN,Nexon,SUV,Petrol,Manual,2020,Blue,1129828.0,2020-01-13,SOLD,2026-08-14 11:46:21
12977,16,41,4055.0,GCRTGQBYBMWYLPZTC,XUV700,SUV,Diesel,Automatic,2021,White,839460.0,2021-03-27,SOLD,2026-08-14 11:46:21
12978,13,13,8902.0,APYBYSKDKMRKNDHMW,Nexon,SUV,Petrol,Manual,2026,Red,957741.0,2023-03-07,SOLD,2026-08-14 11:46:21
12979,7,3,6582.0,PBIDIXXGTAVQMBSTB,Model 3,Sedan,Electric,Automatic,2026,Blue,3144377.0,2023-03-01,SOLD,2026-08-14 11:46:21
12980,11,28,,PSOIOSNSKWUPEVTVM,Virtus,Sedan,Petrol,Automatic,2018,Red,2690575.0,,AVAILABLE,2026-08-14 11:46:21
12981,17,35,1771.0,HSRNUEFGIMWTILFYU,Swift,Hatchback,Petrol,Manual,2019,Blue,2593075.0,2025-12-26,SOLD,2026-08-14 11:46:21
12982,5,38,,ENIBLICBVZYBLZAJE,Thar,SUV,Diesel,Manual,2020,Red,4771749.0,,AVAILABLE,2026-08-14 11:46:21
12983,7,3,9319.0,KSLEMHRCIHYRSZYPM,Thar,SUV,Diesel,Manual,2019,Black,544302.0,2022-11-29,SOLD,2026-08-14 11:46:21
12984,8,28,6458.0,QHGYMNZVOGDQMLMRM,Harrier,SUV,Diesel,Automatic,2021,Black,2218633.0,2020-06-02,SOLD,2026-08-14 11:46:21
12985,19,29,234.0,KJERVNFTULLVZVUPE,Virtus,Sedan,Petrol,Automatic,2026,Red,4924784.0,2023-07-04,SOLD,2026-08-14 11:46:21
12986,3,22,5441.0,ICURHMZEUSYJXWHSS,Camry,Sedan,Hybrid,Automatic,2020,Black,1346318.0,2022-03-27,SOLD,2026-08-14 11:46:21
12987,10,5,5562.0,AUPKFDACVDVFAOPEA,Swift,Hatchback,Petrol,Manual,2022,Grey,1440770.0,2020-01-28,SOLD,2026-08-14 11:46:21
12988,9,8,9332.0,SUSASIOHQYALVRPUZ,Camry,Sedan,Hybrid,Automatic,2025,Red,824479.0,2022-06-24,SOLD,2026-08-14 11:46:21
12989,3,11,,KMMKCGLAKTLOKUWJH,Thar,SUV,Diesel,Manual,2025,Silver,1904353.0,,AVAILABLE,2026-08-14 11:46:21
12990,2,37,4468.0,QRQBLZYZVSSQRCIVS,XUV700,SUV,Diesel,Automatic,2025,Grey,4743142.0,2023-04-16,SOLD,2026-08-14 11:46:21
12991,7,31,7501.0,BKJGEYPBHRZFTCAXH,Scorpio,SUV,Diesel,Manual,2019,Silver,857417.0,2025-04-23,SOLD,2026-08-14 11:46:21
12992,12,40,5280.0,ADFDPMASMPOXNPLXU,Nexon EV,SUV,Electric,Automatic,2024,Grey,4621290.0,2022-03-28,SOLD,2026-08-14 11:46:21
12993,4,15,9134.0,SXCACDSBERLBYXOTZ,Nexon EV,SUV,Electric,Automatic,2025,Red,4155701.0,2021-03-01,SOLD,2026-08-14 11:46:21
12994,5,46,70.0,NNZQQSOGLBRWMVTMO,Nexon,SUV,Petrol,Manual,2020,Grey,2764663.0,2024-05-07,SOLD,2026-08-14 11:46:21
12995,16,7,9929.0,HXAMIPVUORXTJYVZI,Fortuner,SUV,Diesel,Automatic,2021,Red,1506672.0,2024-09-10,SOLD,2026-08-14 11:46:21
12996,2,37,3426.0,NZCARAUXBITOVBPUD,Swift,Hatchback,Petrol,Manual,2021,White,2042764.0,2023-01-05,SOLD,2026-08-14 11:46:21
12997,13,31,,IUFOVQVOSWUKCXOIG,Model 3,Sedan,Electric,Automatic,2021,Black,4299818.0,,AVAILABLE,2026-08-14 11:46:21
12998,3,25,9463.0,GHMZKXOIZIZGPAFBS,Civic,Sedan,Petrol,Automatic,2024,Red,3071777.0,2026-01-13,SOLD,2026-08-14 11:46:21
12999,4,15,2212.0,RBSOOWOAXXRKWQRGU,Creta,SUV,Petrol,Automatic,2026,Blue,1753709.0,2024-09-08,SOLD,2026-08-14 11:46:21
13000,4,46,,QIQVQURSTWXIISQDY,Seltos,SUV,Petrol,Automatic,2026,Grey,4506969.0,,AVAILABLE,2026-08-14 11:46:21
13001,20,46,,CQXOUWPHDQCHLVFXN,Swift,Hatchback,Petrol,Manual,2020,Grey,2850622.0,,AVAILABLE,2026-08-14 11:46:21
13002,12,43,2962.0,PZENWKZIMYVOFGGLV,Venue,SUV,Petrol,Manual,2022,White,1617167.0,2023-12-29,SOLD,2026-08-14 11:46:21
13003,13,5,6337.0,XXSQVEQYVEVAFHTUL,Fortuner,SUV,Diesel,Automatic,2025,Black,4711919.0,2022-09-22,SOLD,2026-08-14 11:46:21
13004,8,37,7927.0,DSFLVMFHGRDLWFONG,Baleno,Hatchback,Petrol,Automatic,2019,Blue,3173088.0,2023-01-08,SOLD,2026-08-14 11:46:21
13005,9,34,,JFDSIGYAEXJMOWEKF,Punch,SUV,Petrol,Manual,2025,Grey,4130891.0,,AVAILABLE,2026-08-14 11:46:21
13006,7,14,,RTWLTJOEUPFJILMKP,Venue,SUV,Petrol,Manual,2024,Blue,1547283.0,,AVAILABLE,2026-08-14 11:46:21
